code_system,currency,domain,effective_from,effective_to,facility_component,item_code,item_description,item_label,jurisdiction,patient_amount,payment_amount,payment_unit,professional_component,provenance,restriction_text,setting,source_id
HCPCS_ASP,USD,medicines,,,False,90371,1 ML,Hep b ig im,United States,,136.952,1 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J9395,25 MG,"Injection, fulvestrant",United States,,5.277,25 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J9400,1 MG,"Inj, ziv-aflibercept, 1mg",United States,,8.674,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J9601,1 MG,Inj linvoseltamab-gcpt 1 mg,United States,,99.305,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,P9041,50 ML,"Albumin (human),5%, 50ml",United States,,10.616,50 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,P9045,250 ML,"Albumin (human), 5%, 250 ml",United States,,53.079,250 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,P9046,20 ML,"Albumin (human), 25%, 20 ml",United States,,21.33,20 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,P9047,50 ML,"Albumin (human), 25%, 50ml",United States,,53.324,50 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0138,1 MG,"Ferumoxytol, non-esrd",United States,,0.37,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0139,1 MG,"Ferumoxytol, esrd use",United States,,0.37,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0162,1 MG,Ondansetron oral,United States,,0.016,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0167,2.5 MG,Dronabinol 2.5mg oral,United States,,1.869,2.5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0224,4500 MG,"Inj, pemivibart, 4500 mg",United States,,7239.0,4500 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",See COVID-19 vaccine pricing webpage for payment effective dates,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0234,1 MG,"Inj, tocilizumab-bavi, 1mg",United States,,6.327,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Added July 2026 - See COVID-19 vaccine pricing webpage for payment effective dates,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0237,1 MG,"Inj, tocilizumab-anoh, hospi",United States,,4.92,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",See COVID-19 vaccine pricing webpage for payment effective dates,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0238,1 MG,"Inj, tocilizumab-aazg, hospi",United States,,5.581,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",See COVID-19 vaccine pricing webpage for payment effective dates,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q0249,1 MG,Tocilizumab for covid-19,United States,,7.569,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",See COVID-19 vaccine pricing webpage for payment effective dates,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2041,UP TO 200 MILLION CAR T CELLS,Axicabtagene ciloleucel car+,United States,,562500.892,UP TO 200 MILLION CAR T CELLS,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2042,up to 600 million CAR-positive viable T cells,Tisagenlecleucel car-pos t,United States,,611693.171,up to 600 million CAR-positive viable T cells,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2043,Per infusion (minimum 50 million cells),Sipuleucel-t auto cd54+,United States,,55932.427,Per infusion (minimum 50 million cells),False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2050,10 MG,Doxorubicin inj 10mg,United States,,116.605,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2053,UP TO 200 MILLION AUTOLOGOUS ANTI-CD19 CAR POSITIVE VIABLE T CELLS,Brexucabtagene car pos t,United States,,510103.919,UP TO 200 MILLION AUTOLOGOUS ANTI-CD19 CAR POSITIVE VIABLE T CELLS,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2054,"Up to 110 million CAR-positive viable T cells, per therapeutic dose",Lisocabtagene mara car pos t,United States,,579570.614,"Up to 110 million CAR-positive viable T cells, per therapeutic dose",False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2055,UP TO 510 MILLION AUTOLOGOUS ANTI-BCMA CAR-POSITIVE VIABLE T CELLS,Idecabtagene vicleucel car,United States,,567977.78,UP TO 510 MILLION AUTOLOGOUS ANTI-BCMA CAR-POSITIVE VIABLE T CELLS,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2056,up to 100 million autologous b-cell maturation antigen (bcma) directed car-positive t cells,Ciltacabtagene car-pos t,United States,,587977.755,up to 100 million autologous b-cell maturation antigen (bcma) directed car-positive t cells,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q2057,PER THERAPEUTIC DOSE,Afamitresgene autoleucel,United States,,813967.375,PER THERAPEUTIC DOSE,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q4081,100 UNITS,"Epoetin alfa, 100 units esrd",United States,,0.688,100 UNITS,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5098,1 MG,"Inj ustekinumab-srlf, 1 mg",United States,,11.551,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}","Added July 2026 - ""lesser of"" methodology applied",part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5099,1 MG,"Inj ustekinumab-stba, 1 mg",United States,,3.075,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}","""lesser of"" methodology applied; 8% of reference add-on applied",part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5100,1 MG,"Inj ustekinumab-kfce, 1 mg",United States,,3.29,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}","""lesser of"" methodology applied; 8% of reference add-on applied",part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5101,1 MCG,"Injection, zarxio",United States,,0.353,1 MCG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5103,10 MG,"Injection, inflectra",United States,,27.71,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5104,10 MG,"Injection, renflexis",United States,,26.615,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5105,100 UNITS,Inj retacrit esrd on dialysi,United States,,0.797,100 UNITS,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5106,1000 UNITS,Inj retacrit non-esrd use,United States,,7.968,1000 UNITS,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5107,10 MG,Inj mvasi 10 mg,United States,,24.533,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5108,0.5 MG,"Injection, fulphila",United States,,67.024,0.5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5110,1 MCG,Nivestym,United States,,0.322,1 MCG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5111,0.5 MG,"Injection, udenyca 0.5 mg",United States,,149.133,0.5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",AMP-based payment limit,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5112,10 MG,Inj ontruzant 10 mg,United States,,20.989,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",AMP-based payment limit,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5113,10 MG,Inj herzuma 10 mg,United States,,54.942,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5114,10 MG,Inj ogivri 10 mg,United States,,31.945,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5115,10 MG,Inj truxima 10 mg,United States,,34.563,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5116,10 MG,"Inj., trazimera, 10 mg",United States,,13.033,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,Q5117,10 MG,"Inj., kanjinti, 10 mg",United States,,60.522,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",8% of reference add-on applied,part_b,us_cms_asp
